n,collision_rate,pattern,height,avg_depth,balance_height,balance_size
800000,0.1,random,50,24,0.444444,0.4375
800000,0.1,random,46,24,0.494505,0.533784
800000,0.1,random,47,23,0.522222,0.515528
800000,0.1,random,46,23,0.488889,0.508876
800000,0.1,random,50,24,0.431818,0.430303
800000,0.1,random,49,24,0.455556,0.478528
800000,0.1,random,47,25,0.505376,0.478261
800000,0.1,random,47,23,0.494624,0.49697
800000,0.1,random,46,24,0.465116,0.454545
800000,0.1,random,50,25,0.462366,0.443787
800000,0.1,random,47,23,0.483516,0.488372
800000,0.1,random,48,25,0.533333,0.521212
800000,0.1,random,47,24,0.51087,0.465839
800000,0.1,random,45,23,0.505618,0.502924
800000,0.1,random,48,24,0.516129,0.497041
800000,0.1,random,46,23,0.505495,0.494186
800000,0.1,random,45,23,0.494382,0.497006
800000,0.1,random,46,23,0.511111,0.509317
800000,0.1,random,46,24,0.522727,0.526946
800000,0.1,random,50,24,0.367089,0.328767
800000,0.1,random,48,24,0.505263,0.5
800000,0,ascending,52,25,0.434783,0.506494
800000,0,ascending,51,24,0.32,0.280576
800000,0,ascending,45,23,0.5,0.5
800000,0,ascending,51,24,0.525773,0.519774
800000,0,ascending,53,25,0.423913,0.447059
800000,0,ascending,46,23,0.494505,0.488506
800000,0,ascending,49,24,0.532609,0.520468
800000,0,ascending,47,23,0.51087,0.534483
800000,0,ascending,50,24,0.574713,0.598765
800000,0,ascending,48,24,0.414634,0.375839
800000,0,ascending,49,25,0.423529,0.397351
800000,0,ascending,45,24,0.54878,0.55414
800000,0,ascending,50,25,0.568182,0.630872
800000,0,ascending,48,23,0.494737,0.481928
800000,0,ascending,54,25,0.4,0.391566
800000,0,ascending,50,25,0.468085,0.47619
800000,0,ascending,50,24,0.531915,0.493976
800000,0,ascending,49,24,0.569767,0.565217
800000,0,ascending,47,24,0.5,0.5125
800000,0,ascending,49,24,0.532609,0.54023
800000,0,ascending,49,23,0.532609,0.511494
800000,0,ascending,51,26,0.3625,0.343066
800000,0,ascending,48,24,0.472527,0.497006
800000,0,ascending,49,24,0.473118,0.48
800000,0,ascending,52,24,0.452632,0.482353
800000,0,ascending,50,23,0.526316,0.505747
800000,0,ascending,45,23,0.511364,0.590604
800000,0,ascending,48,25,0.392405,0.368056
800000,0,ascending,47,23,0.48913,0.480447
800000,0,ascending,50,24,0.479167,0.489011
800000,0,ascending,45,24,0.4,0.356061
800000,0,ascending,50,23,0.520833,0.526012
800000,0,ascending,56,24,0.456311,0.494444
800000,0,ascending,52,24,0.571429,0.53125
800000,0,ascending,49,23,0.494845,0.511111
800000,0,ascending,47,24,0.51087,0.488235
800000,0,ascending,48,24,0.483871,0.465909
800000,0,ascending,47,24,0.433735,0.419355
800000,0,ascending,48,23,0.466667,0.479532
800000,0,ascending,45,23,0.464286,0.460123
800000,0,ascending,49,24,0.6125,0.61039
800000,0,ascending,48,23,0.466667,0.464706
800000,0,ascending,47,24,0.505376,0.502994
800000,0,ascending,50,24,0.444444,0.449102
800000,0,ascending,48,24,0.564706,0.55625
800000,0,ascending,51,23,0.463158,0.467033
800000,0,ascending,50,25,0.625,0.606667
800000,0,ascending,51,24,0.607143,0.6
800000,0,ascending,51,23,0.474227,0.469274
800000,0,ascending,52,24,0.409091,0.404908
800000,0.01,ascending,67,31,0.638095,0.612717
800000,0.01,ascending,94,36,0.253968,0.295
800000,0.01,ascending,72,34,0.685714,0.624277
800000,0.01,ascending,55,27,0.460784,0.435583
800000,0.01,ascending,59,29,0.453704,0.4
800000,0.01,ascending,58,29,0.623656,0.602484
800000,0.01,ascending,61,32,0.508333,0.47093
800000,0.01,ascending,64,28,0.396226,0.451807
800000,0.01,ascending,68,29,0.423729,0.481865
800000,0.01,ascending,66,30,0.584071,0.562842
800000,0.01,ascending,67,30,0.349515,0.366864
800000,0.01,ascending,70,31,0.551181,0.470874
800000,0.01,ascending,73,33,0.688679,0.704545
800000,0.01,ascending,59,30,0.486957,0.488889
800000,0.01,ascending,81,35,0.72973,0.649682
800000,0.01,ascending,52,26,0.458333,0.485207
800000,0.01,ascending,68,31,0.433333,0.460317
800000,0.01,ascending,64,30,0.304348,0.293333
800000,0.01,ascending,62,27,0.431193,0.49162
800000,0.01,ascending,71,33,0.633929,0.623762
800000,0.01,ascending,58,26,0.45283,0.459016
800000,0.01,ascending,88,35,0.590604,0.54902
800000,0.01,ascending,78,33,0.195876,0.169935
800000,0.01,ascending,60,29,0.681818,0.693252
800000,0.01,ascending,59,30,0.5,0.473684
800000,0.01,ascending,60,26,0.566038,0.553846
800000,0.01,ascending,53,27,0.397727,0.395349
800000,0.01,ascending,69,31,0.676471,0.694611
800000,0.01,ascending,67,31,0.396396,0.441989
800000,0.01,ascending,86,35,0.358209,0.356436
800000,0.01,ascending,70,28,0.435484,0.412621
800000,0.01,ascending,81,34,0.72973,0.65896
800000,0.01,ascending,61,27,0.364583,0.384615
800000,0.01,ascending,66,30,0.333333,0.361582
800000,0.01,ascending,68,29,0.438017,0.431373
800000,0.01,ascending,54,25,0.485714,0.518325
800000,0.01,ascending,70,29,0.339623,0.345455
800000,0.01,ascending,62,30,0.666667,0.639456
800000,0.01,ascending,62,29,0.504065,0.465
800000,0.01,ascending,67,31,0.355769,0.431953
800000,0.01,ascending,64,29,0.633663,0.643243
800000,0.01,ascending,59,27,0.41,0.435028
800000,0.01,ascending,61,28,0.460177,0.434066
800000,0.01,ascending,76,32,0.419847,0.467662
800000,0.01,ascending,58,27,0.45283,0.405556
800000,0.01,ascending,73,31,0.613445,0.6
800000,0.01,ascending,56,26,0.428571,0.416185
800000,0.01,ascending,58,28,0.395833,0.421965
800000,0.01,ascending,52,25,0.509804,0.488764
800000,0.01,ascending,66,30,0.352941,0.379121
800000,0.1,ascending,53,26,0.423913,0.392157
800000,0.1,ascending,48,24,0.55814,0.556962
800000,0.1,ascending,53,27,0.397727,0.411765
800000,0.1,ascending,47,24,0.47191,0.419355
800000,0.1,ascending,51,24,0.53125,0.546512
800000,0.1,ascending,54,26,0.44898,0.487952
800000,0.1,ascending,49,24,0.467391,0.467066
800000,0.1,ascending,48,24,0.454545,0.453488
800000,0.1,ascending,48,23,0.466667,0.47929
800000,0.1,ascending,50,24,0.425287,0.448718
800000,0.1,ascending,47,25,0.397436,0.390071
800000,0.1,ascending,50,25,0.450549,0.395062
800000,0.1,ascending,53,25,0.53,0.508876
800000,0.1,ascending,48,25,0.585366,0.596154
800000,0.1,ascending,51,27,0.378049,0.396104
800000,0.1,ascending,52,26,0.44086,0.461078
800000,0.1,ascending,53,27,0.383721,0.361842
800000,0.1,ascending,46,24,0.494505,0.509317
800000,0.1,ascending,58,28,0.389474,0.432099
800000,0.1,ascending,51,25,0.426966,0.410596
800000,0.1,ascending,54,25,0.5625,0.540698
800000,0.1,ascending,49,24,0.461538,0.444444
800000,0.1,ascending,46,24,0.505495,0.4625
800000,0.1,ascending,51,26,0.385542,0.35461
800000,0.1,ascending,49,25,0.5,0.496894
800000,0.1,ascending,50,24,0.484536,0.5
800000,0.1,ascending,53,25,0.390805,0.43662
800000,0.1,ascending,46,23,0.5,0.494318
800000,0.1,ascending,47,24,0.483516,0.524691
800000,0.1,ascending,52,27,0.577778,0.493056
800000,0.1,ascending,48,25,0.454545,0.469512
800000,0.1,ascending,57,27,0.4,0.506757
800000,0.1,ascending,52,25,0.611765,0.588608
800000,0.1,ascending,53,26,0.638554,0.657534
800000,0.1,ascending,50,26,0.342105,0.362963
800000,0.1,ascending,49,24,0.505155,0.486034
800000,0.1,ascending,50,25,0.625,0.636364
800000,0.1,ascending,46,24,0.458824,0.448485
800000,0.1,ascending,48,25,0.454545,0.510949
800000,0.1,ascending,45,23,0.488636,0.482353
800000,0.1,ascending,50,23,0.531915,0.552147
800000,0.1,ascending,46,24,0.494505,0.509202
800000,0.1,ascending,48,25,0.472527,0.474026
800000,0.1,ascending,46,24,0.5,0.572368
800000,0.1,ascending,51,25,0.420455,0.423077
800000,0.1,ascending,48,24,0.545455,0.544379
800000,0.1,ascending,49,25,0.484211,0.515924
800000,0.1,ascending,51,26,0.420455,0.401361
800000,0.1,ascending,49,24,0.544444,0.552941
800000,0.1,ascending,48,24,0.472527,0.467105
800000,0,descending,45,23,0.494382,0.491228
800000,0,descending,49,25,0.544444,0.496894
800000,0,descending,47,23,0.505376,0.502825
800000,0,descending,46,23,0.516854,0.52
800000,0,descending,55,24,0.56701,0.573864
800000,0,descending,49,24,0.544444,0.551724
800000,0,descending,47,23,0.48913,0.494118
800000,0,descending,48,23,0.527473,0.51462
800000,0,descending,50,25,0.561798,0.53125
800000,0,descending,51,26,0.579545,0.555556
800000,0,descending,46,24,0.528736,0.533742
800000,0,descending,47,24,0.5,0.528736
800000,0,descending,49,24,0.544444,0.561404
800000,0,descending,46,23,0.483146,0.466258
800000,0,descending,47,24,0.51087,0.516854
800000,0,descending,49,24,0.544444,0.557471
800000,0,descending,47,23,0.45977,0.459302
800000,0,descending,48,24,0.551724,0.587097
800000,0,descending,55,25,0.444444,0.432749
800000,0,descending,47,23,0.505376,0.49162
800000,0,descending,47,23,0.516484,0.52071
800000,0,descending,52,26,0.422222,0.402597
800000,0,descending,46,23,0.511111,0.505682
800000,0,descending,48,24,0.571429,0.567901
800000,0,descending,49,24,0.590361,0.583333
800000,0,descending,48,24,0.516129,0.552941
800000,0,descending,48,24,0.483871,0.502924
800000,0,descending,47,24,0.52809,0.52071
800000,0,descending,49,23,0.521277,0.514286
800000,0,descending,48,23,0.533333,0.540698
800000,0,descending,46,24,0.471264,0.46988
800000,0,descending,47,23,0.494624,0.479769
800000,0,descending,48,23,0.472527,0.436709
800000,0,descending,47,25,0.522222,0.517647
800000,0,descending,46,24,0.534884,0.539877
800000,0,descending,46,23,0.494505,0.488764
800000,0,descending,50,25,0.543478,0.54375
800000,0,descending,52,24,0.571429,0.557471
800000,0,descending,50,24,0.561798,0.556886
800000,0,descending,48,24,0.551724,0.571429
800000,0,descending,47,24,0.51087,0.553571
800000,0,descending,44,23,0.511628,0.512048
800000,0,descending,48,24,0.521739,0.538961
800000,0,descending,46,23,0.505495,0.52381
800000,0,descending,48,23,0.521739,0.528736
800000,0,descending,49,25,0.544444,0.549383
800000,0,descending,54,24,0.4375,0.44186
800000,0,descending,48,23,0.516129,0.508475
800000,0,descending,46,24,0.554217,0.553459
800000,0,descending,48,24,0.539326,0.575758
800000,0.01,descending,119,60,0.767742,0.691964
800000,0.01,descending,118,61,0.771242,0.718447
800000,0.01,descending,108,59,0.765957,0.675258
800000,0.01,descending,112,57,0.756757,0.732323
800000,0.01,descending,125,60,0.791139,0.715556
800000,0.01,descending,131,68,0.761628,0.700441
800000,0.01,descending,125,59,0.78125,0.707965
800000,0.01,descending,117,58,0.764706,0.703518
800000,0.01,descending,130,65,0.792683,0.765
800000,0.01,descending,114,57,0.74026,0.645631
800000,0.01,descending,116,63,0.74359,0.683168
800000,0.01,descending,122,57,0.787097,0.738916
800000,0.01,descending,152,73,0.808511,0.763485
800000,0.01,descending,123,62,0.778481,0.716418
800000,0.01,descending,132,64,0.785714,0.713004
800000,0.01,descending,115,55,0.771812,0.700483
800000,0.01,descending,108,54,0.75,0.673267
800000,0.01,descending,139,69,0.785311,0.726891
800000,0.01,descending,137,70,0.782857,0.757991
800000,0.01,descending,104,53,0.732394,0.68932
800000,0.01,descending,136,61,0.755556,0.690678
800000,0.01,descending,121,62,0.737805,0.709677
800000,0.01,descending,121,57,0.770701,0.687204
800000,0.01,descending,127,63,0.779141,0.706667
800000,0.01,descending,101,49,0.711268,0.628141
800000,0.01,descending,125,65,0.762195,0.716981
800000,0.01,descending,100,49,0.704225,0.663317
800000,0.01,descending,119,58,0.772727,0.68617
800000,0.01,descending,128,60,0.771084,0.679825
800000,0.01,descending,120,61,0.784314,0.737113
800000,0.01,descending,117,55,0.769737,0.742424
800000,0.01,descending,125,61,0.776398,0.684932
800000,0.01,descending,114,60,0.77027,0.737374
800000,0.01,descending,124,64,0.78481,0.696833
800000,0.01,descending,110,55,0.763889,0.684211
800000,0.01,descending,119,58,0.762821,0.685185
800000,0.01,descending,122,58,0.7625,0.703196
800000,0.01,descending,125,64,0.786164,0.746479
800000,0.01,descending,145,73,0.801105,0.727273
800000,0.01,descending,122,56,0.7625,0.695853
800000,0.01,descending,104,51,0.748201,0.66
800000,0.01,descending,117,58,0.75974,0.688073
800000,0.01,descending,126,63,0.777778,0.714286
800000,0.01,descending,105,48,0.744681,0.654639
800000,0.01,descending,116,58,0.74359,0.683168
800000,0.01,descending,104,57,0.732394,0.661692
800000,0.01,descending,121,58,0.765823,0.732057
800000,0.01,descending,120,59,0.759494,0.72093
800000,0.01,descending,130,57,0.77381,0.682243
800000,0.01,descending,110,51,0.748299,0.679803
800000,0.1,descending,50,25,0.581395,0.602649
800000,0.1,descending,56,27,0.595745,0.550633
800000,0.1,descending,50,25,0.555556,0.54386
800000,0.1,descending,45,23,0.517241,0.540373
800000,0.1,descending,55,26,0.597826,0.552632
800000,0.1,descending,52,25,0.55914,0.534161
800000,0.1,descending,50,25,0.549451,0.53012
800000,0.1,descending,52,26,0.58427,0.565789
800000,0.1,descending,50,26,0.581395,0.56051
800000,0.1,descending,51,26,0.554348,0.515152
800000,0.1,descending,52,24,0.553191,0.54023
800000,0.1,descending,52,25,0.58427,0.55
800000,0.1,descending,53,25,0.576087,0.549383
800000,0.1,descending,51,25,0.579545,0.606897
800000,0.1,descending,52,27,0.597701,0.608108
800000,0.1,descending,47,24,0.552941,0.554217
800000,0.1,descending,58,27,0.585859,0.571429
800000,0.1,descending,51,26,0.573034,0.576923
800000,0.1,descending,48,24,0.510638,0.551515
800000,0.1,descending,51,26,0.566667,0.513158
800000,0.1,descending,52,27,0.530612,0.508982
800000,0.1,descending,48,25,0.533333,0.4875
800000,0.1,descending,49,25,0.544444,0.532544
800000,0.1,descending,46,24,0.554217,0.466667
800000,0.1,descending,53,27,0.557895,0.514793
800000,0.1,descending,48,24,0.564706,0.579618
800000,0.1,descending,47,25,0.566265,0.559006
800000,0.1,descending,52,27,0.536082,0.530488
800000,0.1,descending,52,25,0.55914,0.516129
800000,0.1,descending,52,26,0.577778,0.546012
800000,0.1,descending,50,25,0.568182,0.578616
800000,0.1,descending,48,24,0.448276,0.464968
800000,0.1,descending,50,26,0.531915,0.503106
800000,0.1,descending,51,25,0.593023,0.570513
800000,0.1,descending,52,26,0.565217,0.55814
800000,0.1,descending,50,25,0.561798,0.537037
800000,0.1,descending,56,25,0.543689,0.549133
800000,0.1,descending,47,24,0.516484,0.524691
800000,0.1,descending,54,25,0.431579,0.414634
800000,0.1,descending,51,25,0.542553,0.532164
800000,0.1,descending,52,26,0.547368,0.597222
800000,0.1,descending,48,25,0.578313,0.598726
800000,0.1,descending,49,24,0.590361,0.597315
800000,0.1,descending,52,27,0.58427,0.560284
800000,0.1,descending,50,25,0.549451,0.541667
800000,0.1,descending,48,25,0.516129,0.541176
800000,0.1,descending,49,25,0.576471,0.657143
800000,0.1,descending,53,26,0.569892,0.546512
800000,0.1,descending,58,28,0.585859,0.549383
800000,0.1,descending,52,25,0.58427,0.551948
850000,0,random,49,24,0.409639,0.404908
850000,0,random,49,24,0.478723,0.486188
850000,0,random,49,24,0.515789,0.494253
850000,0,random,46,23,0.494505,0.49162
850000,0,random,51,24,0.413793,0.407407
850000,0,random,48,23,0.472527,0.45977
850000,0,random,46,24,0.5,0.511494
850000,0,random,46,23,0.560976,0.5625
850000,0,random,46,23,0.477273,0.482558
850000,0,random,50,24,0.526316,0.542857
850000,0,random,45,23,0.511364,0.51462
850000,0,random,46,23,0.471264,0.461538
850000,0,random,51,24,0.53125,0.536585
850000,0,random,47,24,0.522222,0.508982
850000,0,random,50,23,0.468085,0.450617
850000,0,random,49,24,0.489583,0.468927
850000,0,random,47,24,0.552941,0.556886
850000,0,random,51,24,0.586207,0.592357
850000,0,random,46,23,0.483146,0.48
850000,0,random,47,23,0.51087,0.523256
850000,0,random,53,23,0.546392,0.519774
850000,0,random,47,24,0.505376,0.551282
850000,0,random,47,23,0.505376,0.494253
850000,0,random,50,24,0.425287,0.432099
850000,0,random,48,25,0.533333,0.563291
850000,0,random,48,24,0.421687,0.416149
850000,0,random,46,24,0.494505,0.479042
850000,0,random,51,24,0.542553,0.559524
850000,0,random,46,24,0.516854,0.52071
850000,0,random,50,25,0.549451,0.55625
850000,0,random,48,23,0.510638,0.522222
850000,0,random,50,23,0.510204,0.508876
850000,0,random,48,24,0.489362,0.48
850000,0,random,48,24,0.44186,0.4125
850000,0,random,48,24,0.571429,0.56962
850000,0,random,47,23,0.483516,0.485876
850000,0,random,50,24,0.568182,0.568047
850000,0,random,50,24,0.479167,0.48125
850000,0,random,48,24,0.533333,0.532934
850000,0,random,49,24,0.538462,0.526946
850000,0,random,53,26,0.56383,0.554217
850000,0,random,48,24,0.460674,0.442424
850000,0,random,47,24,0.534091,0.535294
850000,0,random,45,23,0.488636,0.488372
850000,0,random,46,24,0.528736,0.539474
850000,0,random,48,23,0.510638,0.519774
850000,0,random,48,24,0.55814,0.553571
850000,0,random,48,23,0.489362,0.511236
850000,0,random,47,23,0.47191,0.476471
850000,0,random,50,24,0.531915,0.496933
850000,0.01,random,50,23,0.543478,0.537572
850000,0.01,random,47,23,0.48913,0.477011
850000,0.01,random,50,25,0.479167,0.47929
850000,0.01,random,46,23,0.488889,0.474359
850000,0.01,random,45,23,0.494382,0.514793
850000,0.01,random,51,24,0.426966,0.454545
850000,0.01,random,51,24,0.46875,0.448864
850000,0.01,random,44,23,0.494253,0.48503
850000,0.01,random,49,24,0.544444,0.538922
850000,0.01,random,51,24,0.536842,0.56
850000,0.01,random,48,25,0.478261,0.465409
850000,0.01,random,49,24,0.526882,0.505882
850000,0.01,random,49,25,0.521277,0.567073
850000,0.01,random,47,24,0.522222,0.538462
850000,0.01,random,47,23,0.546512,0.539394
850000,0.01,random,53,24,0.535354,0.511236
850000,0.01,random,47,23,0.483516,0.464706
850000,0.01,random,48,24,0.494737,0.567742
850000,0.01,random,48,24,0.384615,0.361111
850000,0.01,random,45,23,0.5,0.514451
850000,0.01,random,46,25,0.613333,0.62069
850000,0.01,random,52,24,0.463918,0.422535
850000,0.01,random,48,23,0.539326,0.530488
850000,0.01,random,51,25,0.413793,0.448718
850000,0.01,random,48,24,0.521739,0.533333
850000,0.01,random,53,24,0.569892,0.568966
850000,0.01,random,50,23,0.537634,0.540698
850000,0.01,random,49,24,0.510417,0.523256
850000,0.01,random,51,26,0.573034,0.561404
850000,0.01,random,53,26,0.43617,0.42
850000,0.01,random,48,24,0.472527,0.434211
850000,0.01,random,48,24,0.510638,0.516854
850000,0.01,random,48,24,0.454545,0.452941
850000,0.01,random,47,24,0.505376,0.497041
850000,0.01,random,48,24,0.578313,0.598726
850000,0.01,random,52,25,0.402299,0.398734
850000,0.01,random,50,24,0.510204,0.5125
850000,0.01,random,48,23,0.466667,0.493827
850000,0.01,random,47,23,0.465909,0.5
850000,0.01,random,52,24,0.55914,0.529412
850000,0.01,random,49,24,0.436782,0.453988
850000,0.01,random,50,24,0.531915,0.5
850000,0.01,random,46,24,0.511111,0.52
850000,0.01,random,45,23,0.505618,0.517647
850000,0.01,random,47,24,0.440476,0.438272
850000,0.01,random,51,24,0.445652,0.451977
850000,0.01,random,48,24,0.516129,0.502924
850000,0.01,random,48,24,0.44186,0.451807
850000,0.01,random,46,23,0.511111,0.517442
850000,0.01,random,48,24,0.521739,0.517045
850000,0.1,random,45,23,0.5,0.505747
850000,0.1,random,48,23,0.539326,0.535294
850000,0.1,random,46,23,0.5,0.476471
850000,0.1,random,46,24,0.511111,0.5
850000,0.1,random,49,24,0.550562,0.557576
850000,0.1,random,49,23,0.473118,0.491429
850000,0.1,random,46,24,0.488889,0.485714
850000,0.1,random,50,25,0.418605,0.419355
850000,0.1,random,47,24,0.48913,0.458599
850000,0.1,random,49,24,0.467391,0.468208
850000,0.1,random,45,23,0.476744,0.473054
850000,0.1,random,45,23,0.476744,0.48503
850000,0.1,random,50,26,0.574713,0.534247
850000,0.1,random,48,24,0.392405,0.375839
850000,0.1,random,49,24,0.544444,0.556962
850000,0.1,random,51,25,0.310811,0.316547
850000,0.1,random,47,23,0.516484,0.52381
850000,0.1,random,47,23,0.505376,0.491018
850000,0.1,random,48,24,0.533333,0.554217
850000,0.1,random,50,25,0.438202,0.4125
850000,0.1,random,47,23,0.516484,0.517647
850000,0.1,random,49,25,0.563218,0.535484
850000,0.1,random,47,24,0.522222,0.505882
850000,0.1,random,48,24,0.527473,0.531429
850000,0.1,random,49,24,0.515789,0.526316
850000,0.1,random,47,23,0.47191,0.45509
850000,0.1,random,54,25,0.586957,0.539474
850000,0.1,random,48,25,0.5,0.473684
850000,0.1,random,47,24,0.45977,0.461538
850000,0.1,random,48,24,0.489362,0.48
850000,0.1,random,48,23,0.527473,0.520231
850000,0.1,random,50,25,0.520833,0.402685
850000,0.1,random,48,24,0.607595,0.621622
850000,0.1,random,50,24,0.526316,0.527778
850000,0.1,random,52,24,0.434783,0.461988
850000,0.1,random,48,24,0.533333,0.520958
850000,0.1,random,48,25,0.615385,0.609272
850000,0.1,random,49,24,0.538462,0.554913
850000,0.1,random,47,24,0.453488,0.439024
850000,0.1,random,45,23,0.511364,0.493976
850000,0.1,random,50,25,0.473684,0.491329
850000,0.1,random,46,23,0.516854,0.51497
850000,0.1,random,48,25,0.55814,0.527027
850000,0.1,random,45,24,0.529412,0.582781
850000,0.1,random,48,25,0.454545,0.423077
850000,0.1,random,46,24,0.505495,0.45283
850000,0.1,random,47,23,0.5,0.479769
850000,0.1,random,48,24,0.435294,0.425
850000,0.1,random,53,26,0.602273,0.582781
850000,0.1,random,49,24,0.532609,0.532164
850000,0,ascending,45,24,0.488636,0.464052
850000,0,ascending,48,24,0.527473,0.574074
850000,0,ascending,49,24,0.436782,0.433735
850000,0,ascending,47,24,0.505376,0.546012
850000,0,ascending,47,23,0.483516,0.491018
850000,0,ascending,52,23,0.469388,0.478261
850000,0,ascending,46,23,0.494505,0.502994
850000,0,ascending,47,23,0.522222,0.481481
850000,0,ascending,47,25,0.5875,0.652482
850000,0,ascending,48,24,0.510638,0.538462
850000,0,ascending,46,24,0.471264,0.490683
850000,0,ascending,47,23,0.51087,0.505556
850000,0,ascending,49,24,0.436782,0.45679
850000,0,ascending,49,25,0.467391,0.502959
850000,0,ascending,52,24,0.485149,0.502825
850000,0,ascending,53,25,0.464646,0.478022
850000,0,ascending,49,24,0.363636,0.364238
850000,0,ascending,51,25,0.586207,0.574074
850000,0,ascending,49,24,0.569767,0.572289
850000,0,ascending,47,24,0.52809,0.512658
850000,0,ascending,47,23,0.51087,0.515152
850000,0,ascending,47,24,0.534091,0.541667
850000,0,ascending,48,25,0.533333,0.546012
850000,0,ascending,50,24,0.561798,0.549708
850000,0,ascending,48,25,0.564706,0.614379
850000,0,ascending,47,24,0.440476,0.425926
850000,0,ascending,46,23,0.494505,0.481928
850000,0,ascending,45,23,0.494382,0.488235
850000,0,ascending,48,24,0.533333,0.496815
850000,0,ascending,48,23,0.472527,0.477011
850000,0,ascending,48,24,0.478261,0.45509
850000,0,ascending,49,26,0.309859,0.344
850000,0,ascending,51,24,0.53125,0.508772
850000,0,ascending,49,24,0.436782,0.432258
850000,0,ascending,50,24,0.444444,0.446328
850000,0,ascending,50,24,0.484536,0.4
850000,0,ascending,50,24,0.489796,0.482955
850000,0,ascending,48,24,0.478261,0.473684
850000,0,ascending,47,23,0.494624,0.491429
850000,0,ascending,46,24,0.511111,0.508571
850000,0,ascending,49,23,0.455556,0.460227
850000,0,ascending,49,24,0.505155,0.502793
850000,0,ascending,46,23,0.465116,0.461078
850000,0,ascending,48,24,0.466667,0.451807
850000,0,ascending,48,24,0.516129,0.496855
850000,0,ascending,51,24,0.433333,0.42236
850000,0,ascending,49,24,0.478723,0.514793
850000,0,ascending,49,24,0.473118,0.509091
850000,0,ascending,50,25,0.473684,0.497041
850000,0,ascending,49,24,0.489583,0.535294
850000,0.01,ascending,67,30,0.33,0.341463
850000,0.01,ascending,74,34,0.38843,0.397661
850000,0.01,ascending,76,34,0.269231,0.293103
850000,0.01,ascending,68,32,0.673267,0.65625
850000,0.01,ascending,73,31,0.291262,0.337143
850000,0.01,ascending,78,31,0.338983,0.312169
850000,0.01,ascending,51,27,0.4,0.43609
850000,0.01,ascending,57,27,0.472222,0.478723
850000,0.01,ascending,52,28,0.5,0.506024
850000,0.01,ascending,92,42,0.29771,0.368932
850000,0.01,ascending,68,30,0.60177,0.621469
850000,0.01,ascending,76,34,0.309091,0.30198
850000,0.01,ascending,78,35,0.355372,0.372549
850000,0.01,ascending,69,32,0.366972,0.410405
850000,0.01,ascending,71,32,0.663551,0.626374
850000,0.01,ascending,75,32,0.390244,0.402174
850000,0.01,ascending,56,26,0.461538,0.50289
850000,0.01,ascending,75,33,0.299065,0.354651
850000,0.01,ascending,66,29,0.421053,0.465608
850000,0.01,ascending,56,26,0.518519,0.507772
850000,0.01,ascending,57,27,0.446602,0.420765
850000,0.01,ascending,71,31,0.554688,0.522388
850000,0.01,ascending,59,29,0.504274,0.520958
850000,0.01,ascending,64,27,0.556522,0.520408
850000,0.01,ascending,66,28,0.377358,0.412088
850000,0.01,ascending,67,29,0.697917,0.719745
850000,0.01,ascending,68,31,0.346154,0.340314
850000,0.01,ascending,64,32,0.401869,0.345946
850000,0.01,ascending,72,31,0.699029,0.676301
850000,0.01,ascending,83,35,0.361538,0.353712
850000,0.01,ascending,67,28,0.355769,0.390374
850000,0.01,ascending,70,35,0.477612,0.436842
850000,0.01,ascending,61,27,0.54955,0.541237
850000,0.01,ascending,64,28,0.576577,0.553073
850000,0.01,ascending,58,28,0.45283,0.415385
850000,0.01,ascending,69,32,0.511111,0.47027
850000,0.01,ascending,66,30,0.628571,0.603448
850000,0.01,ascending,54,27,0.606742,0.625
850000,0.01,ascending,61,29,0.336957,0.33125
850000,0.01,ascending,79,36,0.564286,0.551402
850000,0.01,ascending,65,31,0.46281,0.44086
850000,0.01,ascending,56,27,0.595745,0.585635
850000,0.01,ascending,65,29,0.560345,0.586854
850000,0.01,ascending,69,31,0.530769,0.502415
850000,0.01,ascending,62,27,0.590476,0.536313
850000,0.01,ascending,80,33,0.327731,0.364532
850000,0.01,ascending,63,29,0.382353,0.352941
850000,0.01,ascending,60,27,0.464286,0.475
850000,0.01,ascending,62,30,0.5,0.4689
850000,0.01,ascending,56,27,0.370787,0.356725
850000,0.1,ascending,46,24,0.494505,0.502857
850000,0.1,ascending,46,24,0.505495,0.494318
850000,0.1,ascending,51,24,0.451613,0.506098
850000,0.1,ascending,54,27,0.650602,0.689655
850000,0.1,ascending,52,24,0.547368,0.535912
850000,0.1,ascending,51,24,0.542553,0.549133
850000,0.1,ascending,52,26,0.571429,0.548193
850000,0.1,ascending,50,25,0.411765,0.409091
850000,0.1,ascending,46,24,0.488889,0.476744
850000,0.1,ascending,51,26,0.68,0.70922
850000,0.1,ascending,47,24,0.573171,0.554839
850000,0.1,ascending,49,23,0.478723,0.494253
850000,0.1,ascending,51,25,0.46875,0.491228
850000,0.1,ascending,51,26,0.56044,0.536424
850000,0.1,ascending,51,26,0.451613,0.487342
850000,0.1,ascending,54,28,0.4,0.43125
850000,0.1,ascending,50,25,0.444444,0.430233
850000,0.1,ascending,58,26,0.408163,0.43038
850000,0.1,ascending,48,23,0.494737,0.514451
850000,0.1,ascending,55,26,0.402174,0.429412
850000,0.1,ascending,50,23,0.531915,0.519337
850000,0.1,ascending,51,26,0.4,0.405229
850000,0.1,ascending,50,26,0.625,0.636364
850000,0.1,ascending,52,25,0.55914,0.566265
850000,0.1,ascending,52,25,0.428571,0.426667
